gene	logFC
U2AF2	0.792631025032611
MRPL19	0.792556294816216
LOC112267891	0.792533181440311
TXNDC15	0.792441209877075
RCC1L	0.79218306918058
ECM1	0.792063067859936
SMIM4	0.791935621998312
NFATC3	0.791640768292706
NMT1	0.791543984720524
ARAP1	0.791489514041551
IMP4	0.791153111075402
UBE3C	0.790751337217294
GLYR1	0.790605796715727
RRP1B	0.790538001675856
CEP164	0.790420438202878
MKRN2OS	0.78998281619947
TMEM19	0.789869242875128
LOC101929140	0.789832425594644
ZFHX2	0.789588451648944
LOC105371926	0.789415794715367
SNORD125	0.789294000540152
SRSF1	0.789251343839586
HCCS	0.78915040022569
CCDC183-AS1	0.789076559385741
DCAF7	0.788699286008407
PRH1	0.788685219544726
SLC2A1	0.788619210153553
WAS	0.788534259475344
PVRIG2P	0.788254835166713
PYROXD1	0.788231448476206
LOC105373610	0.787898536075272
SCRN3	0.787886639897306
P3H1	0.787825234219516
NOC3L	0.787787424724399
DPY19L1P2	0.787757709959995
MTSS1	0.787485359230325
COMMD4P1	0.787368820647329
SCX	0.787165197863035
FRMD4A	0.786941608009533
INTS14	0.786939183353603
ASTN2	0.786841194319154
BAX	0.786805764564096
UROS	0.786644615046276
HSD17B12	0.786437054693516
SNAP47	0.78619160674625
PRR15L	0.785947709074274
PPP1R3F	0.785812735032493
PRKACA	0.785725914369047
SELENOI	0.785118267975958
INKA1	0.78495732361166
IQCE	0.784880048932038
SPCS2	0.784518350759333
PDSS2	0.784372107751758
SLC2A12	0.784264758197031
LGALS3	0.784262221363686
LOC107985297	0.784257560988284
RNF207	0.784102310723099
BOLA3	0.784018271580786
RPS6KA2-AS1	0.783936930762148
SLC2A4	0.78370224284059
LOC101928059	0.783578769714354
XPO1	0.783440599318412
LOC105375244	0.783116313568698
SCAMP2	0.782838987190897
MCCC2	0.782582135397555
GOLGA2P5	0.782576632186766
LOC105378558	0.782491292621647
TGS1	0.78190970417428
TIMM10	0.781872391999997
LOC107986847	0.781861830255092
CNKSR3	0.781761460562212
FLJ37201	0.781590934374777
LOC105376991	0.781535424044934
COG7	0.781322564840256
RBM12B	0.7812736336644
TMEM269-DT	0.781063653373676
CCT5	0.781020132224245
CCDC117	0.781016981771854
C2orf42	0.780208452217263
LOC105369690	0.780156759652697
SH3TC2	0.78010959962284
LOC101927045	0.780095755181421
PIGU	0.780037419311222
TTC39C-AS1	0.779758691505558
DPH6	0.779362567585224
LOC105374301	0.778925277986722
TRIT1	0.7788651654676
COL4A4	0.778698754676277
LOC105378701	0.778626830415596
HPRT1	0.778254064250871
PRSS23	0.77820043047387
SLC25A40	0.778195203334611
SNORA110	0.778187821498441
HSD17B7P2	0.778027165819214
TCFL5	0.778013438736716
ARPC5	0.777697850201631
CASP16P	0.777688370537574
PIGZ	0.777646989128214
EIF2B2	0.77762204419758
BCL9	0.777580927395052
GEMIN7	0.777517099462246
MIR25	0.777510783335591
LOC107984826	0.776964673533205
SPRNP1	0.776879214700375
KIAA1841	0.776871885019857
OLFML2B	0.776794792002176
LLPH-DT	0.77671880491936
NANOS1	0.776695525113655
H2BS1	0.776659407176073
RUFY1	0.776552326877634
MAST2	0.776472204208224
ERFL	0.776365657880532
PAXIP1-AS2	0.776280828502203
SLC16A10	0.776180232645659
LYRM7	0.776162920340333
RPUSD1	0.776125003027675
B3GNT10	0.776107067713374
TBC1D7	0.776096017570677
UBE3D	0.775936047145764
CSNK1A1P1	0.775926758553813
ACTR8	0.775739504649939
G3BP1	0.775555964199297
FTH1P3	0.775453950023318
CEP57L1	0.775182554159693
EGLN2	0.775099203769028
CCNT2-AS1	0.775065287303527
PIDD1	0.775038778806174
STK35	0.775014214548245
S100A4	0.774929504526605
FBXO17	0.774847222462344
GLB1	0.774751774797476
BRAT1	0.774720931566377
SDF4	0.774655741337374
COQ9	0.774615954371751
GPN2	0.774609770317602
LOC105377452	0.774582847106898
LOC105371225	0.774560586542981
PLPPR3	0.774545570680952
EXOSC7	0.774495609438115
CLEC12B	0.774328349768381
HDHD3	0.774275648140336
SUSD1	0.773799721975037
CAPN12	0.773591718723208
TUBB	0.77357093861041
UBE2Q1-AS1	0.773433559455799
ADAM15	0.773258264687526
MAP2K1	0.773204843550244
OGDHL	0.772839906261173
LOC105372435	0.772747818620592
KCTD12	0.77253072169734
PLD4	0.772489112684602
TBC1D21	0.772448376567826
ARPC1A	0.772330125438926
G2E3	0.772244721290479
LINC02860	0.772160118744265
KCNK12	0.772126585598805
NME1	0.771936734790455
ANP32A-IT1	0.771558643737547
ADAL	0.771421141562657
P2RY1	0.771357819854488
ARHGEF34P	0.771044610694985
RNF175	0.771031971708898
EFL1P1	0.770964642104702
YEATS2-AS1	0.770791556792619
HVCN1	0.770602647971275
KDM4A	0.770266490758462
NDE1	0.770226253539224
TRG-GCC1-3	0.769862588138463
TRG-GCC1-1	0.769862588138463
TRG-GCC1-4	0.769862588138461
TRG-GCC1-2	0.769862588138461
MAP11	0.769714167476414
SPDYE16	0.769668419552034
ZNF507	0.769627844623234
LOC105379271	0.769586525451356
CARNMT1-AS1	0.76945726218053
LOC107984895	0.769185844988227
ZNF324B	0.769175882054704
COX1	0.768322892262743
ATP6V0B	0.768305360306324
RAB4B-EGLN2	0.767925854383462
SNX27	0.767398454694332
LOC107984643	0.76727161680766
SNORA114	0.767082470883241
CD300LF	0.766943310805747
LOC105370546	0.766932285112029
ABTB2	0.766875637777044
WDR7	0.766491522278612
MAGI3	0.766006838206989
TNFRSF13C	0.765896767365798
DENND1A	0.765577814930345
PSMA7	0.765450074385307
LRRN3	0.76529719084752
HYAL3	0.764956324931518
NCK1-DT	0.764903409732344
CEP104	0.764807585820065
ZNF778	0.764770607202233
MIR606	0.764614456987196
UNG	0.764423814082969
PTGS2	0.764422675121432
PAQR8	0.764148233739332
MTOR	0.763982278196202
MIR4517	0.763833202061874
POLG	0.763746910916795
POPDC2	0.763679542726803
PREPL	0.763655176253505
PNPO	0.763643245066151
SLC7A5P2	0.763568983425223
RNASEL	0.763363463783754
GPC1	0.763124141615043
OGFOD2	0.762990334384327
OR10AD1	0.762955436828375
LRRK1	0.762814307723685
LRP10	0.76281276280444
LOC105371529	0.76275402960306
FDX2	0.762744445082522
LOC101928669	0.762522454553295
WDR92	0.762430559226549
IL18BP	0.762000484500051
GPX1	0.761886496207758
RBM26-AS1	0.761448882872849
PLEKHA8	0.761413280123568
TRUB2	0.761046683473575
LOC101929162	0.760975498694317
STX2	0.760969884750215
PSD2-AS1	0.760931214777565
NDUFS1	0.760880160533735
DTWD2	0.760707280581297
NUDCD1	0.760636249533086
PSTPIP2	0.760374581230625
ZNF790	0.760353108531686
URB1	0.76033107138994
CC2D2B	0.759909279669563
BRD9	0.75988950978798
MTR	0.759832438620647
PEX3	0.75932096412522
LIMS1-AS1	0.75927572115765
KCNMB1	0.759217466731089
LOC105377685	0.759161188742133
NMB	0.759069843232822
LDHA	0.758904583228273
LOC102724334	0.758783733353205
PIWIL3	0.758450591218999
LOC114841035	0.758448344792971
MKS1	0.758386001211102
MOG	0.758274825727184
ACOT2	0.758102302407623
YWHAB	0.758086990326041
LOC105371481	0.758073552183552
NAT8L	0.758045551880019
TOE1	0.757970745349577
LOC107985154	0.757917930212621
SLC39A4	0.757789244131106
YJEFN3	0.757779010209399
PLCH1	0.757490045489528
GYS1	0.757181526601406
MCRS1	0.757161474732129
JMJD8	0.757033781421321
PPIB	0.756771302969561
RAB29	0.756308644169527
VWA7	0.755924393644736
SNORA71B	0.75587034362602
CCNYL1	0.755786740847008
MIR7847	0.75573178896237
ETFB	0.755548213428678
SDHC	0.755419535966674
TXN2	0.755335684827376
LOC105371291	0.755335482722854
LOC107987182	0.75512567199796
AFG1L	0.755013959235971
ACTN4	0.75499164552518
FAF1-AS1	0.754970628295919
CDIP1	0.754910639313912
ANKRD23	0.754648657373692
LOC105371900	0.754600111352658
CHST14	0.754567102323
DDX46	0.753876781245874
MTHFD1L	0.753659213364053
XYLT2	0.753610609450369
C4B	0.753588201553265
ZNF20	0.753579294614614
LOC105377291	0.75353985008505
ATG4C	0.753513235946528
ZFP64	0.753186255979139
NDUFS7	0.753170677420343
ZNF516	0.753136460042502
FAM186B	0.752766570992792
RAB35	0.752743495314893
LCT-AS1	0.752597041095678
TMEM52B	0.752450131779831
RCAN1	0.752349559191376
GATAD2A	0.752285356683088
DUT	0.752219749000407
GK5	0.752125446561116
E4F1	0.752021710571688
SND1-IT1	0.751613847768302
LINC01036	0.751567948655711
NDUFAB1	0.751464622274382
LDC1P	0.751376604876609
RNGTT	0.751006638244435
FAM122A	0.750859739174155
BSN	0.750716660086043
MALSU1	0.750653545516422
VRK1	0.750410979116981
MIR922	0.750387221447861
LINC01106	0.750363487371999
PRUNE1	0.750335193392884
EXOSC9	0.7502665220531
ZNF449	0.750221678968372
RYR3	0.750077995822847
CRLS1	0.749784848935148
PDE4DIPP4	0.749697014848295
NTAN1	0.749594305372697
PCBD2	0.749484481534065
BCAT2	0.749393525147195
ECHDC3	0.749176496424926
CEP19	0.749103595628299
LOC400541	0.748987434173794
TFAP4	0.748981371986864
LOC112268463	0.748622614912146
EDARADD	0.748445594854406
SHLD2	0.748198683105273
LOC112268458	0.747484273079414
FBLN1	0.747317840533713
GGCX	0.746884671765064
FKBP2	0.746401928735274
ITPRIPL2	0.746388455372218
MCOLN1	0.746097522366065
RAC3	0.746079255313227
LOC107984890	0.746048541132388
SGSM3-AS1	0.745533775864144
HNRNPA2B1	0.745530879678738
PHTF2	0.745316330089586
SLC10A3	0.745253983157354
HARS2	0.745103009353441
AGAP4	0.744793013303233
CMSS1	0.744597058061947
CD28	0.744478730431851
CCSER2	0.744350991008507
ESR2	0.743947453022156
ZNF25	0.74361391479232
COG2	0.743564526743657
LMF2	0.74331086949564
TAF15	0.743225347948998
SRP68	0.743083417292112
CFAP92	0.743036350802159
OGFRL1	0.74299318721068
MSH2	0.742867316812464
SLC25A38	0.742322469207612
LOC107986477	0.742008333142359
LINC00514	0.741940495492438
MIR4489	0.74182468605727
TTLL13P	0.741713878702166
RPL23AP87	0.741661807256353
PUS3	0.741282607164566
FGFR4	0.74083464613112
USP32	0.740696428687466
NADK	0.74041362452826
PRR3	0.740390935560864
DLEU2	0.740242097123824
DNAJC28	0.740171351563032
MANEA-DT	0.739839068047237
LOC105378487	0.739686998440341
ZNF789	0.739663251775941
EIF2B5	0.739496285190177
ELFN1	0.739447972890907
C19orf47	0.739008247627239
LOC105372427	0.73833102930697
CD300H	0.738090058580853
MIRLET7BHG	0.737932812929793
SLC8B1	0.737909299532264
ATP1A1-AS1	0.737776801786599
ECHDC1	0.737770025587559
PRR4	0.73745869988469
FAXDC2	0.737244513218341
CAPRIN2	0.73697369826814
LOC105369632	0.736919460609561
EXOC2	0.736583056091482
LOC283922	0.736393339921992
ABHD12B	0.736299553280646
NAA20	0.736226359901107
PCED1B	0.736179490255562
MAPRE3	0.735618672741172
TARS2	0.735365021331574
LOC107985532	0.73510701965972
EXTL3	0.735002254020421
TRIM25	0.734927229099705
ACSM6	0.734854622952601
TMEM128	0.734709040894358
EFHD2	0.73455997453439
ITGA1	0.734548310293426
TDG	0.734313331680326
CDC42BPA	0.73430795095602
MRTFB	0.733964869909375
EXOC3	0.733712713494928
283174	0.733702324790738
TBL3	0.733445797895472
ANKRD54	0.733246707185577
ARPC4	0.733009795741434
CACNA1I	0.732977750140805
FANCE	0.73265116337062
CFAP157	0.732650496976847
LOC101927088	0.732466700581493
LOC112268250	0.732108556060597
FAM161A	0.732103000231106
EIF4A3	0.732048204196456
LOC101929964	0.731814588342389
ARHGEF38	0.731708618241178
DNASE1	0.731536168609988
KIF3A	0.731374016122896
MBLAC1	0.731360798120645
TRS-AGA2-6	0.731168868095181
LOC105372250	0.731077178543862
LOC105372708	0.730997021203354
POLR2E	0.730855024470471
TICAM1	0.730838507687665
UBA6-AS1	0.730534521550364
C19orf44	0.730471669329534
MRPS17	0.730368124393481
NUDT9	0.730320371676753
TRMT13	0.730254776752
SPN	0.73015866044801
LOC107984328	0.730133721177372
LOC107984877	0.730055011353595
LOC101929057	0.730042789170942
TBC1D8	0.729981402239562
PTPA	0.72981955314542
PNPT1	0.729729923539951
RRP7A	0.729646507312687
JMJD4	0.72964268328352
CDK5RAP1	0.729431554074569
HNMT	0.7293984574185
MIR3940	0.729363717611162
RRAGC	0.729350710570658
ZC2HC1A	0.729233521925255
ARMC6	0.72910396915491
DBIL5P2	0.729013057523499
UGT2B11	0.728801203500583
ATP2C2	0.728540514012126
FAM106C	0.728272313393298
LOC101928077	0.727939954921819
MYORG	0.727939546837085
SPDYE11	0.72773547855621
DQX1	0.727653839144643
RUNDC1	0.727647280109563
C4orf48	0.727506394637974
ZNF214	0.727408603318223
CBR3	0.72737974314397
LOC220729	0.727344058704309
BET1L	0.726636823341083
CDKN2AIP	0.726634680654006
LOC105376322	0.726495699641094
LOC105371730	0.726461872490858
C12orf43	0.726370362721512
SPEG	0.72624717444976
RPL34-DT	0.726211735186438
ZMYND10	0.726047979217364
ECH1	0.725424910191797
SMPDL3A	0.72535354204285
LOC100996379	0.725322009045212
UCKL1-AS1	0.725211694737895
ARAP1-AS2	0.724858615050407
VKORC1L1	0.724836469487194
C6orf136	0.724790922927433
PARGP1-AGAP4	0.724566319069673
HMGB3	0.724071107797515
CEP170B	0.723947778713183
HYAL1	0.723530666345221
MED19	0.723238208609867
ZNF106	0.723209214847919
ALAD	0.722769896939208
FLAD1	0.722700350030596
USP19	0.72230478470706
LOC100133091	0.722295968482214
TSL	0.722271239944057
KLF16	0.722077840427524
UTP14A	0.722051416456719
STX7	0.721913675599477
NUDT19	0.72186903310513
LOC105375198	0.721594497675301
LOC112268231	0.721366582825166
SLC7A6OS	0.72129403106162
MSTO2P	0.721122265137516
MFSD12	0.721023569600914
ZNF236	0.721015062378124
CTB-41I6.1	0.720935934813643
RIOK2	0.720922267624866
MRPL36	0.720742685279359
SEMA4D	0.720738087955
LOC105371049	0.720626355631428
TIMM8B	0.720415093204058
GNPDA1	0.720072833500153
HOOK3	0.719853874128356
PSMD14	0.719831605125108
EMC8	0.719564784881697
LOC100505915	0.719547582777177
FCHO1	0.719511930427972
NCBP3	0.718759959974968
ZKSCAN4	0.718474957958573
QRFP	0.717686866862956
OTUD3	0.717586013552284
WDR27	0.71735791600369
TTTY14	0.717211089403101
FTSJ1	0.717043796695878
LYL1	0.717033295357668
FECH	0.717000325615403
PATL1	0.716982650028543
ILVBL	0.716831659121385
LRRCC1	0.716517642793723
MTHFS	0.716353857157601
TMEM165	0.716325622907786
HAVCR2	0.715992838147726
SARS1	0.715986402401362
LOC105370170	0.715975351839262
CEBPG	0.715586982719082
SPDYE7P	0.715584273659924
LTBR	0.715582251062044
AK2	0.714928701008781
LOC107986361	0.714826041411371
EBAG9	0.714610388244556
WWC2	0.71459935508275
GPD2	0.714456646991235
HIGD1B	0.714215497764045
STAG3L5P-PVRIG2P-PILRB	0.714208577315584
SNORD60	0.713847073903959
TAS2R46	0.713784537221395
TRIB2	0.713578335079323
C20orf173	0.713505244961094
SH3GL1P2	0.713491711702143
CACNA1H	0.7134024690402
107984751	0.713024060985714
R3HDM1	0.712790255345498
RAC2	0.712666342037456
ARMH3	0.712639177831647
CD274	0.712632411118136
INPP5J	0.712528327981637
CNOT1	0.712527415965914
KLHL26	0.712361467279524
SMC3	0.712173534924833
AGGF1	0.711992746443514
TNXB	0.711892225346184
ZNF837	0.711848202163959
UQCRC1	0.711830307438959
MECR	0.711567822734323
LOC105374063	0.711459537766179
NEK10	0.711237746470393
ZNF761	0.711193688236188
LOC107987326	0.710888844305828
ARRDC1	0.710712517406105
RHOF	0.71058176666365
PMFBP1	0.710395786916369
ILDR2	0.710380645405568
MBD4	0.710190343387916
COG8	0.710007158237899
PMS1	0.709807074041779
KIAA2013	0.709670584595894
PDIA3P1	0.709640039608975
C1orf198	0.709572250700277
SNTB2	0.709516833749212
VAT1	0.709374170929634
LOC101928658	0.709289604410222
LOC105377329	0.709044319831736
RMDN3	0.708993894844392
KYNU	0.708240018269595
MRPS28	0.708191397700033
CENPH	0.707913177783996
KIAA0100	0.707739215556631
EDRF1	0.707637183315332
TWF2	0.707540007170962
LOC105374764	0.707349769104831
BCKDK	0.707348323844125
GPX2	0.707227609726348
LIMD1-AS1	0.707121487762003
ECHDC2	0.707001685866209
SDHAF3	0.706968601013463
SEC14L1P1	0.706594896159962
MTO1	0.705929480706394
KMT2B	0.705820808065176
RNF144A	0.705760035069459
LRTOMT	0.70570584403542
LOC107986290	0.705667988549983
C6orf47	0.705516636572541
RNASEH1	0.705427986321048
MIR548L	0.7053279583938
GNL3	0.70528101703716
MRPS14	0.705146673784023
FAHD1	0.704942778131381
LOC102725051	0.704604609287453
PRAME	0.704581287439781
SPA17	0.704515806373141
ZDHHC11	0.704285582554341
SHLD2P3	0.703633454684064
LOC105371468	0.703265815775613
EXOSC8	0.703241647974264
BRD3	0.703147231272042
SLC29A3	0.703120817108721
LINC00235	0.703029526015571
STXBP2	0.702761163374612
OR10AC1	0.702499180105414
CCNJ	0.702428980965484
LOC105376033	0.702138848048635
THAP1	0.702082434772676
LOC105371354	0.702078776708387
VPS9D1-AS1	0.702069922875509
QSER1	0.701845154036084
GGACT	0.701833003339341
BICRA	0.701791904024998
THAP11	0.701679697576989
RREB1	0.701575789150855
ZNF286A	0.701431023884791
TMEM50B	0.701283450943394
DBF4	0.701185342834691
INO80E	0.701164504003533
ZNF598	0.701091154432755
LOC105376159	0.700905579984159
JMJD1C-AS1	0.700856292363974
CCL4	0.700768187251362
LOC107985558	0.700644712295151
EMC6	0.700562078471818
INPPL1	0.700393795468193
PSMD2	0.700154469532192
LSP1P4	0.700131868636774
ZNF518A	0.700056251501454
C10orf55	0.69988685628717
PPP1R12C	0.699869240616414
ANAPC7	0.699863890297885
GRAMD2B	0.699862884196181
ATP1A1	0.699215220506035
SUGP1	0.699154147479745
FLOT2	0.698949024334289
METTL14	0.698938452433612
LOC107985768	0.69851415700791
APBA3	0.698389881345212
LOC100507564	0.698371391034435
NAA50	0.698250377045499
IFI27L2	0.698144231595582
FAM185BP	0.698041339930899
SETD1B	0.697770145025172
LINC02603	0.697623376721802
EPCAM	0.697287268765745
KCTD15	0.697101676553077
TMED2-DT	0.697097938816604
BNIPL	0.696992328643257
LOC107985687	0.696726087888591
FBXL19	0.69654728301479
METTL17	0.696429436148443
IRF4	0.696249809622543
RRN3	0.695922910163251
ABT1	0.695886724681792
EIF4EBP2	0.695883059689914
IDE	0.695799981269694
CARHSP1	0.695662035488073
ZNF607	0.695511294826126
ABHD10	0.695324964478079
FAM102A	0.695129809960476
SCAT1	0.695128064265571
LOC105370765	0.695080264539442
BIK	0.695000143798922
DPP3	0.694866055949295
PSMC3	0.69464440416778
LOC105379251	0.694341654643046
EFL1	0.694331782587537
AHSA1	0.694160510909124
FASTK	0.694129111380644
RPS6KA5	0.694005039970432
ZFYVE16	0.693808674485266
SERPINB2	0.693676501821578
ADO	0.693505312125951
ACAT1	0.693396762666552
GTF2H4	0.693377998399117
UGDH-AS1	0.693281627723573
RFT1	0.69325911459984
TUBG2	0.692518921156923
MIPEP	0.69246264039111
OXSM	0.692260430994369
D2HGDH	0.692210240243318
USP4	0.692172843727727
NPC1	0.692167770482857
PCMT1	0.69203118288797
LOC107985013	0.691597670385117
TPGS1	0.69154405451254
BACE1-AS	0.691422655083313
GPKOW	0.691325421437105
POLE4	0.691240590426825
TEX264	0.69109019909214
TRNAU1AP	0.690893890139556
FOXP4	0.690810654375252
CEP192	0.690660173241743
MIR939	0.690634140292134
ZNF414	0.690587131286027
MTRF1	0.690582049020001
ZGPAT	0.690520034791494
ARHGAP31	0.690477726151493
HINT2	0.690211247407875
LOC105379087	0.689897322343641
ATP2A3	0.689858087978871
LOC107985911	0.689708746867891
DANT1	0.689663341761313
MYO1G	0.688858979684567
H3C1	0.688563852797963
ZFYVE26	0.688377503269522
TTL	0.68828906050447
LRRC58	0.688245729381189
MIR6859-1	0.688238171549144
STARD7	0.687855449694296
LOC107986360	0.687833816757114
CYC1	0.687655317100588
FKBP11	0.687452374449209
MAN2B1	0.687423266491655
DNTTIP1	0.687284099500996
ZNF774	0.686905718229741
LYG2	0.686807945164053
CYBB	0.68671609159858
HSPE1	0.686381322965446
CORT	0.686373633403073
THOC6	0.686319623991468
CLOCK	0.685852806917916
PKIA-AS1	0.685850514224028
CELP	0.685603627662936
UBE2O	0.685406533801233
ZNF205	0.685399065663454
HERC2P11	0.68526829998655
NUTM2B	0.685239415064332
OTOAP1	0.685089539695815
ZC2HC1C	0.685041483777258
RAB33A	0.684876127240447
DNAJC9	0.684788868903711
SNORA50C	0.684572178707974
DOCK10	0.684529343420173
LOC105369767	0.684498917477242
RNF170	0.684447769118182
SMIM7	0.684406316581138
UBE3B	0.684356456606656
GNL3L	0.684109047921827
CHMP4A	0.683987138585154
TP73	0.683986987086645
LOC107986197	0.683455368542005
MIR4644	0.683331643743846
MFN2	0.683061798123299
LOC107986413	0.683015143980933
MIR7161	0.682854040569604
SOX12	0.68272863957939
LOC105373335	0.682701855084333
KPNA2	0.682687450818694
GCSAM	0.682684709674711
LOC107985726	0.68260843125301
LETM1	0.682337543797528
ATP6V1C2	0.682285122797346
PIGQ	0.682236660294718
ADI1	0.682114271863109
LOC105376431	0.681749358240115
ENTPD3	0.681683364696021
POLDIP2	0.681662584187135
RBM41	0.681661160631212
TRNE	0.681624261372315
SETD4	0.681515451651613
CLDND2	0.681376581069493
GTF2H1	0.681354772930807
ZNF780B	0.681336730151821
FOCAD-AS1	0.681154072934451
CCP110	0.680999111298583
C12orf29	0.680803886225469
AGPAT2	0.680675440258865
DVL3	0.680533139438917
CACTIN	0.680442209411832
TMPRSS11D	0.680306275109675
LOC105372266	0.680026788518043
CXXC1	0.679800749808519
SMPD1	0.679729605734539
ARHGEF40	0.679729317797043
MAVS	0.679641794305319
DNAJC13	0.679547283236121
LGALS12	0.679465665799157
RINL	0.679395157723583
ZNF500	0.679127577085122
LOC101928553	0.679057170495383
ZNF17	0.678985149096141
XPO6	0.678891698122698
RARS2	0.678855852783894
LOC107984190	0.678795700353595
LINC02610	0.67864387572825
RPP25L	0.678381228592125
ZNF197	0.678145375452464
LOC339803	0.67789233459824
SLC39A7	0.677865103705463
PDIA5	0.677755360509917
STKLD1	0.677745815693708
CREB3L2	0.677737585934655
TRAPPC12	0.677681113438335
ZNF765-ZNF761	0.677561080499133
DOK1	0.677399733751539
ZNF318	0.677354986314237
KEAP1	0.677326818731162
MDH2	0.677069643007968
APEH	0.676958913763425
TMEM80	0.676946280199345
HLTF	0.676803321059203
IFI27L1	0.676683855197454
SPNS3	0.67616500061491
CCNQ	0.676142738633561
C11orf80	0.676094362571896
VIL1	0.676001298538603
FAM86EP	0.675746300022732
CXCR2P1	0.675714566886159
TOMM5	0.675455025282993
ARL4C	0.675325532509153
PIP5K1C	0.675254816049932
FLVCR1-DT	0.675186357925779
VPS50	0.675104467722958
MED1	0.675083443348991
DPH2	0.675062141935001
ZNF600	0.675056639054849
MCM3AP	0.675043522637143
CDPF1	0.674703722232355
RAET1E	0.674637648464132
RANBP3	0.674150359379594
KRT17P2	0.674147015059556
PIGB	0.673986497664787
NFXL1	0.673870044984762
SCLT1	0.673799634464053
PAGE2B	0.673768007120667
SNTA1	0.67370094245533
ZNF511	0.673525190514083
LOC105378367	0.673252039415813
LOC105371168	0.673117978050209
ARL6IP6	0.673101424963274
NFYC-AS1	0.672868939377152
SEC61A1	0.67282465176969
SNORA71A	0.672690691045324
RPL37A-DT	0.672575484096868
ZSCAN12	0.672497848193951
MZT1	0.672079801076328
RIOK1	0.672076889159333
MNAT1	0.671968384255233
LOC107984138	0.671882134355857
LOC107985201	0.671852648055503
ZSCAN32	0.671697717234601
RTL8A	0.671658295903902
CSTF3-DT	0.671626821454772
ZNF772	0.671625221125613
LOC100507551	0.671489375909945
MOCS2	0.67125933542075
HDLBP	0.670878091081053
ARHGEF35	0.670455597213583
ND4	0.670254426938217
LINC00960	0.669809015491867
LOC100132686	0.669794986161544
CASP3	0.669676295321269
PSEN1	0.669619472599173
SENP1	0.669277777319501
LHX4-AS1	0.669249895719797
IARS1	0.669095193736352
H2BC12	0.669075313706972
OAT	0.669070303417507
ZNF101	0.668931518350091
TAB1	0.668597647507745
RPAP3	0.668545587765377
AP1M1	0.668327656595117
WARS2-AS1	0.668178710630247
LOC646029	0.667881299094858
KCNH1	0.667848713507069
NFYC	0.667834055112268
ANKRD39	0.667823617968871
GYG2P1	0.667814472224982
NT5C	0.667743159883037
NOMO2	0.667666663830296
RAP2A	0.667581855147114
CH17-340M24.3	0.667546664030269
NUTM2D	0.667496290542589
QPCTL	0.667318422021816
ACOX3	0.666908940516001
HSFX4	0.666908080588262
LOC107985120	0.66674460985987
FRG1BP	0.666104889120805
INTS1	0.665963903228586
HSFX3	0.665526853753384
CCRL2	0.665271090140088
MCEMP1	0.665145819480035
NOLC1	0.664981958613655
EXOSC10	0.66490252090772
NUDT8	0.66459119079842
ATP6V1E1	0.664551030766284
RFX1	0.664429587855059
LOC101928953	0.664386939997158
USP46-DT	0.664382054859079
TFPT	0.664312637364976
LOC112268170	0.663870859673996
RAB3IL1	0.663482708660388
LOC107986127	0.663465400176711
LOC105372960	0.663286794874119
RGS14	0.663270776463095
SRRT	0.663212498794166
LOC105374296	0.663196383606692
OSTF1	0.662737573316597
CYP4A22	0.662664705003469
UVSSA	0.662598403785182
NUBP1	0.662534363674928
WDR53	0.662408467295199
MED25	0.662312349298738
NDUFAF5	0.662073855595946
LOC112268150	0.662045035742567
SURF4	0.661833071839855
MIR6079	0.661624841605898
HSPA6	0.661598344852705
SPIN3	0.661490867596898
RAI1	0.660840209444641
MRPL14	0.660624476038994
LOC105375492	0.660093167065811
GJD3	0.660052042364479
NAGK	0.659718027943657
MOCOS	0.659344985626824
LOC107986437	0.659295085747954
ANKEF1	0.659047517433844
MED31	0.658983668365556
GRAMD4	0.658243492479396
PSMD5	0.658189470116819
CMTM5	0.658117593217205
TXNDC17	0.657981574500823
FAM133CP	0.65784944196205
GLRX5	0.657658226031161
PKD1L1	0.657645069381056
SNRPD1	0.657618718528917
BUD13	0.65753817079058
PTPN22	0.65658965069089
STXBP4	0.656469419337325
RPS19BP1	0.656465425448172
ISOC2	0.656452493162802
NOMO1	0.65638945149637
ZYX	0.656271465616727
CDR2	0.656186594861236
ZNF622	0.655926652998902
LOC102723468	0.655478193073473
PGBD4	0.65541107614138
RB1	0.655294787501568
RPGRIP1L	0.655174366840037
SRPK1	0.655097870979019
TAF1C	0.654947552699449
LOC102723324	0.654879554494273
GPR84	0.654754873617295
LOC107985188	0.654734297917225
ZNF680	0.654646112488917
EIF2B3	0.654370779434155
LOC107985057	0.654338315143929
LOC339059	0.654132155287488
ZBED8	0.654082605778719
EXOSC10-AS1	0.653949353392867
PDE6C	0.653790844634919
CHM	0.652812057693728
ADAM20	0.652787052237367
GSS	0.652399076874047
SPDYE13	0.652140940077036
SSR1	0.65210411106874
UNC50	0.651787458197804
LOC107986699	0.651617090389023
MAP2	0.651482891721386
SH3PXD2B	0.651408329512754
CEP76	0.651151163671835
LOC105374114	0.651117003799315
DET1	0.650735428965868
IGHMBP2	0.650517196192887
LOC105370970	0.650486515014144
ST20-MTHFS	0.650330769938841
LOC105373195	0.650133712920923
TMEM222	0.650083728292248
FBXW8	0.649906132657433
CISD3	0.649765344335921
CALM1	0.649448451976134
BRD4	0.649190739712323
ZNF169	0.649180358142374
LOC100129617	0.648779820309989
PSMA3	0.648640334070182
YARS1	0.648423675882943
OVOL3	0.648354912112154
FUS	0.648015675779246
VWCE	0.647945839315826
POM121C	0.647873876765234
