gene	logFC
Khsrp	-0.00689611926039994
1500010J02Rik	-0.00720407221696237
4933430I17Rik	-0.00720713865539336
Tmed3	-0.00726653254983264
Scyl2	-0.00732872781949292
D11Wsu99e	-0.00739201245205885
Gm17087	-0.00753414148907377
Thap6	-0.00758587947502247
Mtss1	-0.00763871254535209
Ube2h	-0.00786618555162065
Gm12039	-0.00811407044637261
Tmed9	-0.00813965611303198
Trim59	-0.00817524749391234
1700061G19Rik	-0.00827530616817572
Bbs4	-0.00857076066611785
Gm12848	-0.00868041887716844
A930005H10Rik	-0.00873305281185856
Rhou	-0.00874368720696756
Ptplb	-0.00894404165188621
Ate1	-0.00921902893268706
Gm5918	-0.00927237656482381
Gngt2	-0.0093257560981628
Pot1a	-0.00941641937013846
Abl1	-0.009419906236682
Cbx5	-0.00942140073074767
Fancd2	-0.00942149656425904
Sytl1	-0.00953145906344019
Api5	-0.00954012426522444
Dym	-0.00961089160467732
Pex5	-0.00973441158987682
Ap4s1	-0.00978839767983854
Fam116a	-0.0100869662515726
Sh3glb1	-0.0101308597854242
Tnnt1	-0.0103657593953763
Maml1	-0.0103891519588725
Pramef8	-0.0104582576563162
Ring1	-0.010477499664278
Notch1	-0.0105113495214946
Faf2	-0.0106785615784971
Rab2b	-0.0107163840453068
Pik3ip1	-0.0107394523650583
Wsb1	-0.0107416734366037
Nemf	-0.0108878568111521
Ralgps2	-0.0109578481523046
Btbd9	-0.011048171321885
Dapk2	-0.0113072945379681
Zfp759	-0.0113667899411513
Eps15	-0.0117101960396751
Polr3b	-0.0117896148498229
Gm9670	-0.0119187883928356
Necap1	-0.0119694928354197
Eif2s3y	-0.0119949518864546
Ppcdc	-0.0120373972929526
Larp1	-0.0120836935345057
Eif4ebp2	-0.0121425384632999
Fstl1	-0.0122177999638877
Klhl32	-0.012231887601656
Atp1a1	-0.0122977466230394
Gtf2f1	-0.0124170575536881
Mis12	-0.0124781648239729
Snora31	-0.0125018212018515
Cwf19l2	-0.0127077029556501
Ap1m2	-0.0127504494463714
4930579G24Rik	-0.0127816565126605
Gle1	-0.0128551621036102
Gm6020	-0.0130984831768943
Poc1b	-0.0132385072141022
Arpc3	-0.0133318589453018
Ptpn4	-0.0134019938115095
Gm9791	-0.013422331516502
Frmd4a	-0.0135663176094492
2410019O14Rik	-0.0136094366104021
Mterfd1	-0.0136340505303254
Glg1	-0.0137143629453854
Srsf2	-0.0137483919191991
Abi1	-0.0138109087953298
Klb	-0.0138510714214904
Rnf10	-0.0140092828671823
Tada1	-0.0140125876276462
Fam160a2	-0.0140791408567057
Coro1c	-0.0140937704139404
Ppfia4	-0.0141172561843806
Fam174a	-0.0141670170501218
Sar1b	-0.0143763391200902
5033403F01Rik	-0.0146171575744156
Kif22	-0.0146481756372682
F8a	-0.014656625143669
Tnfrsf1b	-0.014666602524774
BC066135	-0.0147219813209519
Med28	-0.0147564762967417
Lipt1	-0.0148682577476087
BC018507	-0.0149973782810248
C030046I01Rik	-0.0150864694227358
Sgms2	-0.015141056852261
Leprot	-0.0151705573958812
Mrpl10	-0.0151915149272949
Srek1	-0.0153102351607419
Got1	-0.0153977281999351
Anln	-0.0154852706374246
AC123610.1	-0.0154991260399736
Dcaf5	-0.0155268725722088
Snx7	-0.0155289805032652
Atrn	-0.015769782127542
Sin3a	-0.0157796895986514
Zfp964	-0.0158666436386472
Tmem69	-0.0160699953372614
Zfp768	-0.0161868790796307
Tpk1	-0.0162080569392905
Nup98	-0.0163575637301825
Cnpy3	-0.0164328428055785
Mtch1	-0.0164562621476357
Car2	-0.016517179301372
Ap3s1-ps2	-0.0165760504851053
Aifm1	-0.0166015209202375
Stam	-0.0166538710632772
Nap1l5	-0.0167197891754467
Cpsf3l	-0.016813256728606
Nck1	-0.0168484513932305
Col9a3	-0.017021826258478
Slc6a6	-0.0171057376643562
Hgf	-0.0172459475974519
Pnrc1	-0.0174245965223328
Ripk1	-0.0175698118516601
Fam183b	-0.0177054778985603
Dusp16	-0.0177340856817029
Qars	-0.0177443750767065
1110049F12Rik	-0.0177717209034799
Tab1	-0.0177848255328979
Gm8802	-0.017884582565362
Sdhd	-0.0180569448248362
Gm12389	-0.0182894370811339
Nacc1	-0.0183876875786062
4930594C11Rik	-0.0184023560223211
Rab11b	-0.0185208627393248
Sbf2	-0.0185676671119347
Gm14410	-0.0185957124666383
R3hdm1	-0.0188193366822835
Ubr3	-0.0190382944194516
Gm9387	-0.0190670461768765
Oxa1l	-0.0192195594612384
Rabl3	-0.0192206929868992
1810030J14Rik	-0.0192576228377038
Lpcat3	-0.0193094574428742
4933434E20Rik	-0.0193150141741115
Csnk2a1	-0.0195629280054195
2810001G20Rik	-0.0196263075116589
Rmnd5a	-0.0197727929698202
Ttc3	-0.0198550443726523
Brip1	-0.0198596745103703
Ints6	-0.0198925456703355
D330028D13Rik	-0.0201612221736038
Pank1	-0.0203866153284256
Papd7	-0.0205043301648258
Ankrd42	-0.0206067591863585
Ppip5k2	-0.0207671489300534
Zpbp2	-0.0208175680806439
4930455C21Rik	-0.0209262188734243
Gan	-0.0210017730698426
Tubgcp5	-0.0210388162240933
Ccdc127	-0.0211857604807798
Zfr	-0.0212694626448434
4930547N16Rik	-0.0215546587798994
Slc8a1	-0.02161320334173
Fam82b	-0.0217638301823257
Uqcrfs1	-0.0220781827669305
Dnajc11	-0.0223926616839353
Ttc37	-0.0224857163745129
9130011E15Rik	-0.0225550788451391
Anxa6	-0.0225682869618702
Entpd4	-0.0226489280258631
Arhgdia	-0.0229917639297036
Atf2	-0.0232967539697931
Zbtb39	-0.0233243403374843
2310047B19Rik	-0.0235344825412642
Ager	-0.0235552123221937
Ppil4	-0.0236061279399249
Ccdc56	-0.0236443911869566
0610009B22Rik	-0.0236878912600142
Gjb2	-0.0240238333904702
Med13l	-0.0241977088818314
3830408C21Rik	-0.0242156497414357
Sri	-0.0245784751624085
Bnip2	-0.0246561086823261
Spcs1	-0.0248810561197641
Vamp7-ps	-0.0248886580916972
9530056K15Rik	-0.0254443060283252
Gm6977	-0.0256207526634737
Arl10	-0.0257804829738081
Cyfip1	-0.0262150800582372
Skp2	-0.0262416813290559
Thap1	-0.0262502036738125
Zfp143	-0.0262836186135866
Atp5g2	-0.026312805770049
Trmt2a	-0.0264939313826013
5830418K08Rik	-0.0264960513396613
Brd2	-0.026832712573529
Mrpl37	-0.0270872109451983
Apobec2	-0.0271581027088401
Zfp771	-0.0271801879134301
Gm14109	-0.0272812818172672
Med26	-0.0274180137012833
Mlst8	-0.0274433705304648
Srsf1	-0.0276147934439296
Syap1	-0.0277704634497156
Wsb2	-0.0277735518311436
Tor1a	-0.0278468246638821
Tspyl1	-0.0278572519372445
Gnpda2	-0.027942117998982
Bcdin3d	-0.0280177425245823
Ndufaf3	-0.0281131117586223
Vamp1	-0.0281548944303235
5430403G16Rik	-0.0281958894677577
Rgs9bp	-0.0283222473234494
Zscan18	-0.0283256265349702
Fkbp7	-0.0283412086010312
Gm9392	-0.0284993459932507
Mthfd1	-0.028619091107873
Sytl5	-0.0286490577521974
C030014I23Rik	-0.0287553177927123
Mad2l1bp	-0.0287625259463856
Hace1	-0.0288552897538947
Ubl3	-0.0289277304658386
Wdr45	-0.0289541049685077
Ppp1r11	-0.0290407678893669
Wdr83	-0.0292805535874452
Mcm10	-0.0297238924184751
Zcchc2	-0.0298101267675521
4933411K20Rik	-0.0298309549602746
Farsa	-0.0299047187708202
Frs3	-0.0300008143012333
Fmr1	-0.0300911335665364
Hbs1l	-0.0301185315144147
Gm7099	-0.0301953614989018
Rprd1a	-0.030282897069072
Tenc1	-0.0303336024694569
Atg16l1	-0.030365725784065
Lrrc28	-0.0304894125843577
Gtf3c4	-0.0305347526730336
Alg2	-0.0305757107244888
Rock1	-0.030612121210716
Tfb2m	-0.0308285970733879
Cdc23	-0.030969795583222
Scaf8	-0.0310022830271734
Narf	-0.0311073492596002
1700019N12Rik	-0.0311611797236426
Pten	-0.0312262461625831
Cldn2	-0.0313597160318118
Zfp511	-0.0313740095876891
Sh3gl1	-0.0314732994709635
SNORA32	-0.0315540277209146
Sp2	-0.0316728274526683
Dync1li1	-0.0317200342794255
Tmem79	-0.031832613437222
Gm10653	-0.0318882017523526
Ormdl2	-0.0319073583759117
Prdm16	-0.0319576384006208
D10Jhu81e	-0.0321247112576347
E2f4	-0.0321785338367774
Acnat1	-0.0322981867163116
Zfp281	-0.0323153082956983
Mobkl1a	-0.0323520222453898
Rnaset2a	-0.0326355545407081
Grk5	-0.0326693376643979
Mkln1	-0.0326827884191809
Fam114a2	-0.0327998365235307
Gnb5	-0.0328520174177557
Ndufs8	-0.0328538373184014
Gm13042	-0.0331391125137252
Fam59a	-0.0332813546842218
Sin3b	-0.0336713216301042
C330011M18Rik	-0.033675105022535
Cog7	-0.0337705174059446
Alg3	-0.0338867881896258
Tssc1	-0.0339406621355514
Fbxo17	-0.0339843522593954
Slc4a1ap	-0.0339884655727919
Caprin2	-0.0340184599024491
Atad5	-0.0340312986233752
Gzmm	-0.0340606952314984
1810030O07Rik	-0.0341072400815399
Ly96	-0.0342021806459846
Gm5590	-0.0342816588666063
Mterfd2	-0.0343382001314277
Gm16601	-0.0344713290982999
Rgs19	-0.0345436291086204
Cadps	-0.0346310864224367
Nhlrc1	-0.0346529857493027
Mllt6	-0.0347535165548299
Auts2	-0.0349242140403536
Hpn	-0.0350369000527093
Hist1h3c	-0.0350651272301645
Ppme1	-0.0351234862981247
Kif3b	-0.0354729328893746
Map4k3	-0.0355840269466412
Fbp1	-0.0356075210619983
Smpd4	-0.0357495182321436
Celf1	-0.0358059724396299
Ssr1	-0.0359791435096329
Mapk1	-0.0359996688621406
Smarca1	-0.036010762915786
2610002J02Rik	-0.0361489092560397
Ubqln4	-0.0361898948942898
Smarca4	-0.0363849543046403
Bcap31	-0.0364139456782597
Gm15204	-0.03643044980629
Gm10311	-0.0364596889605089
Rbm39	-0.0366314177041748
Rmnd5b	-0.0367695366678036
B230219D22Rik	-0.0369670798540049
AA987161	-0.0373115988391544
Pdia6	-0.0373558528436362
Gm16295	-0.0374459804720411
Gpr146	-0.0377678351277041
Ltbr	-0.0378022308258501
Serpinf2	-0.0379195888644626
Arap2	-0.0379274450586471
Ppp1cc	-0.0379730603042636
Ykt6	-0.038047379702809
Tbpl1	-0.0380654368306293
4930522L14Rik	-0.0381436746705925
Bcl2l13	-0.0384390856272388
Amn1	-0.0385158840517521
5033411D12Rik	-0.0386242606224149
Elk1	-0.0387229524563491
4930422G04Rik	-0.0389877473431838
9030425E11Rik	-0.0390541624539817
8430410K20Rik	-0.0390609816538522
Gm13217	-0.0390622577374329
Ensa	-0.0390625715217401
D19Wsu162e	-0.0391903669217564
Spcs2	-0.0392234619226834
Srek1ip1	-0.0392986881065832
Rbbp6	-0.0393588698305363
Hdac6	-0.0394079862635218
Zfp326	-0.0394789671242611
Gm11793	-0.0396269108087079
Grk6	-0.0397636111754379
Lig3	-0.0398889624582226
Tomt	-0.0399199351608175
Kcnt1	-0.0400437449822631
Cdk2	-0.0400446862662936
Pdcd6ip	-0.0401845326763197
Pnkp	-0.040274568424268
Rpain	-0.0402983600835047
Card14	-0.0403968209197978
Ndufa1	-0.040428966935654
Ska1	-0.0404378405104219
Vapb	-0.0404418398447446
Fam129b	-0.0406176687817731
Det1	-0.0407265616186809
Fbxo5	-0.0408228456685689
Gm8121	-0.0408841384773165
Gm12791	-0.0409794282115828
AU041133	-0.0410441291027006
Gpm6b	-0.0410595753205182
Gm9923	-0.041246555365646
Snx12	-0.0413522722484837
Atrx	-0.0413911834301068
Serp1	-0.0414930896423713
Abcf1	-0.04160959454576
Ncapd3	-0.0416343378326018
Ralgapa2	-0.041646193562686
Atp5b	-0.0417686569497571
Pts	-0.0422803103269262
Actr5	-0.0423642380382879
Ddx6	-0.0423663184243187
Ppib	-0.0425635913529931
Snord19	-0.0426058852030526
Rps6kb1	-0.0428787446360091
Gm15697	-0.0428804682875511
Casp9	-0.0429622292738543
Atp5o	-0.0430522991953875
D230025D16Rik	-0.0431472310549397
Poc5	-0.0431507979000503
Sgol2	-0.0433073672298892
Wiz	-0.0433803340382633
Tmem30b	-0.0434655823891511
Esrp2	-0.0436192523599479
Fam84b	-0.0436554362094045
Uimc1	-0.0436911884037527
Cst3	-0.0437950795420601
Glt25d1	-0.0440424936902303
Kdm5b	-0.0442532060214041
Reep5	-0.0444468511890585
Twsg1	-0.0444922767854797
Tacc1	-0.0445355201553997
Usp36	-0.0446001816481405
Vps16	-0.0446492302191506
6430710C18Rik	-0.0446896170912388
NR_040377	-0.0447272867515706
Ick	-0.044766946953463
Ggnbp2	-0.0448046740518665
Map2k4	-0.0448103587442827
Fam54a	-0.0449018553520698
Slc39a11	-0.044903964272749
Senp5	-0.0450176323331596
Rpl10a	-0.0450219334305402
Stk24	-0.0452942931192878
Ube2z	-0.0453058577430813
Egfl8	-0.045326805906551
0610012G03Rik	-0.0455399127654295
Gm11670	-0.0455766100134551
Herpud1	-0.0458788298989354
Secisbp2	-0.0459618804716262
Kctd1	-0.0461448130204865
Cul5	-0.0461448982096485
Pds5a	-0.0461536352179884
2410091C18Rik	-0.0463660294616936
Mrps15	-0.046456308698714
Taf13	-0.0464853782525372
Acvr2b	-0.0465911690762594
Idh3g	-0.0467127317796828
Akt2-ps	-0.0467434169875858
Asb7	-0.0467987421565525
Rhoc	-0.0468592439583253
Qtrtd1	-0.0468646781499197
Inpp4b	-0.0469373191824296
Nup214	-0.0473385198140349
Ankrd9	-0.0477424515301671
B630019K06Rik	-0.047882775834442
Klhl10	-0.0478918934543693
2010305A19Rik	-0.0479549527557036
Taco1	-0.0479662470642592
Fbxl17	-0.0481914422257199
Fbxo34	-0.0481972337336915
Impad1	-0.0482914211805663
2810408M09Rik	-0.0482917978321183
Capzb	-0.0485720657191657
Hmgb1	-0.0485770310807392
Gm15760	-0.0487600798721597
Sh3d19	-0.0488719574784838
Coq10b	-0.0488906167820926
Iws1	-0.0489133797439043
Praf2	-0.049031364998568
Stxbp6	-0.0490488580289536
Cdc42	-0.0491621586348557
Morc2a	-0.0491967440169842
Prdm4	-0.0492239520085112
Arf1	-0.0492314939191393
Kctd20	-0.0492361588433004
Snrnp48	-0.0493636562204817
Gm6265	-0.0496122961598644
Phlpp1	-0.0497759012623761
Fgfr1	-0.049780162769791
Cyb561d2	-0.0498671077330295
Nipa1	-0.0499381276924146
1810008A18Rik	-0.0499593493063002
Amdhd2	-0.0502198528206579
Tdrd3	-0.0502924806722058
Azi1	-0.0506145077726031
Th1l	-0.0506387271946371
Triap1	-0.0507003054908831
Nxt2	-0.0509643438676619
Camk2d	-0.0510619291602888
Camk2b	-0.051068089557104
Tmem64	-0.0512700911764588
Slc2a8	-0.0512890598537711
Tmtc3	-0.0513612835273364
1700086O06Rik	-0.0513865771399086
Prmt10	-0.0519382681380738
1600021P15Rik	-0.0519454834466663
Dlgap5	-0.051981131634444
Zbtb17	-0.0520703765855785
Hdac1	-0.0521402100440721
Wdr53	-0.0522952508451422
Scyl1	-0.0523230003917609
1700052N19Rik	-0.0524574829622624
Tnf	-0.0525469401252693
Ptprn	-0.0525673166552426
Mrps11	-0.0525992997516388
Rnf169	-0.052780020415125
Kif15	-0.05303308849185
Bloc1s1	-0.0531477029737318
Ccnk	-0.0534295492743242
Gen1	-0.053482938978119
Gm11189	-0.0535533124638975
Coasy	-0.0536185252283049
Mettl21a	-0.0536292183345217
Gm5402	-0.0536303697166945
Cisd2	-0.0536840689771705
Myo10	-0.0537758531528709
U4	-0.0537919839186788
Commd7	-0.0539757514461643
Clcn5	-0.0540069417246715
Ywhab	-0.054169901637658
Cox7a2	-0.0541989628922229
Fam83d	-0.0542769544613472
Vezf1	-0.0544483917825333
Cdc25c	-0.0547637408911676
Gm5436	-0.0549572107291768
Aspscr1	-0.0549580261413853
9930012K11Rik	-0.0550372910609335
Gata6	-0.0550633978777297
Gm5900	-0.0550900548553241
Cdc27	-0.0552456920866716
Sv2a	-0.0552547329620231
Ccdc132	-0.0553593511802179
Slc35a1	-0.0553861549040845
Stard7	-0.0553986509714877
Chm	-0.0555942709570844
Rnf8	-0.0556019340873204
Rnaset2b	-0.0559019957014288
Stip1	-0.0559510062161993
Fam32a	-0.0559706303224629
Rasa2	-0.0559829093692593
Kdelc1	-0.056056037272153
Klhl15	-0.0561023147308865
Ap1s3	-0.0561155576332678
1200011M11Rik	-0.0562391065279183
Zfp71-rs1	-0.0562600975288757
Gm17052	-0.0562662810802186
C330027C09Rik	-0.0563757744811274
Map2k2	-0.0564927520972413
9330020H09Rik	-0.0566972781863272
Strada	-0.056849229964929
Rwdd2a	-0.056907083874734
Jmy	-0.056914475022457
6720401G13Rik	-0.0569372575950012
Zfp689	-0.0570136867941864
Parp2	-0.0570351406148272
Prr12	-0.0570546041617714
Cab39	-0.0571042085427392
Actr1b	-0.0571189926079204
Pcif1	-0.0572093561220087
Atad2	-0.0572965626393024
Dzip3	-0.0579356906261819
Ube3c	-0.0580810007511463
Alg13	-0.0581665212182971
Tmem165	-0.0583504509447791
Smarcb1	-0.0584167230330471
Wdr37	-0.0585557475779059
1810013D10Rik	-0.0585567688462915
Fam76a	-0.0586030937623818
Ephb2	-0.0586078985633288
Kctd9	-0.0587347697837093
Gmpr2	-0.05874139894403
Stx18	-0.0587713001093287
Hdac11	-0.0589263182919843
Parva	-0.0589670567979069
Gm10093	-0.0589866990052548
E330009J07Rik	-0.0591205595910842
Uba1	-0.0591725487433885
Tmem159	-0.0591891278879752
Kpna2	-0.0592019027712704
Harbi1	-0.059230866494788
Nus1	-0.0599131411955951
Gm6960	-0.059954698018848
Sf1	-0.0599622602807164
Spg20	-0.0601118682016882
Gabrd	-0.0601435248028015
Asb16	-0.0601873587889283
Atp5a1	-0.0602859676117547
Cd55	-0.0602937889288666
Fermt1	-0.0603360133257678
Cox7c	-0.0603519151124517
Bend5	-0.0604432416506867
Rps6ka4	-0.06061847102962
Pitpnm2	-0.0607904734687598
Cdc40	-0.0608143348027067
Usp7	-0.0608198560989531
Brd8	-0.060822215259971
Chmp5	-0.060992312053256
Ndufa11	-0.0610548089427295
Tpp1	-0.0610759770345203
Tyw1	-0.0610846704976205
Mcm9	-0.0611249503100645
Ifngr2	-0.0611625468859095
Lnx1	-0.061184946539999
Gm4943	-0.0613077558574856
1700030K09Rik	-0.0614924932776705
Pdcl	-0.0615841486709763
Naip3	-0.0616842682874181
Sipa1l2	-0.0617051972519171
Ech1	-0.0617606832532287
Rab13	-0.0619825748171047
Ttc7b	-0.0620586981641658
Ostc	-0.0622185109427106
Nckipsd	-0.0623103629402642
5830454E08Rik	-0.0623136918924829
Fam178a	-0.0624542465426703
Usp53	-0.0626207077354003
Moap1	-0.0627583384659616
Cdk7	-0.0628660805408763
Zfp652	-0.0629582725138463
Rab7l1	-0.0630395370476302
Copb1	-0.0631096457271054
Shoc2	-0.0631099054713249
Cul4a	-0.0631850827569089
Hcfc1	-0.0632502944449071
Gm14017	-0.0633577636178249
1110012D08Rik	-0.0635081106175948
Oas1c	-0.0635607948508685
Ndufb8	-0.0636585188476261
Plcxd1	-0.0639660428038661
Ssr3	-0.0641175439400547
Srrd	-0.0642542561812006
Bud13	-0.0642640628575248
Cebpb	-0.0642815485786886
Fam176b	-0.0643741399493204
Zbtb4	-0.0643997311343243
Acpl2	-0.0644934894969864
Txndc12	-0.0646329764266543
Erlin1	-0.0646880363500423
Sv2c	-0.0646999127402568
Mllt1	-0.0647176964770783
Pnpla8	-0.0649007630386596
Vps11	-0.0650731594692623
Atf7	-0.0652220483717071
Nup88	-0.0653052926813989
Incenp	-0.0653157916947551
Ubap2l	-0.0653803001962584
Tsnax	-0.0654086762347455
Klhdc4	-0.065530530299696
Bckdhb	-0.0655377106213796
Gm15129	-0.0656791508843608
Tmpo	-0.0657700310518713
Txndc16	-0.0662809883729546
Ftsj1	-0.0664170139962038
Yme1l1	-0.066472088825851
Scrib	-0.0667398595577073
Tmed10	-0.0668216374730547
Dhx37	-0.0669372584951358
Aamp	-0.0670901287366358
Slmap	-0.0671996360461135
Zfp119a	-0.0674115364445969
Zdhhc4	-0.0678762786850372
2900089D17Rik	-0.0679723072269093
Ttn	-0.0679731948258205
Kif18b	-0.0680748471379638
Dctn2	-0.0681468451634862
Vps18	-0.0681528795930043
Whsc2	-0.0682362973322466
Srf	-0.0682556883036757
2510002D24Rik	-0.0682822778389335
Gm4707	-0.0683839075834271
Gabarap	-0.0684413492038915
Zfp959	-0.0684441671405667
Derl1	-0.0685497956714941
Pip5k1b	-0.06904898550707
Nde1	-0.0693713341543319
Ambp	-0.0694533377092916
Pdp2	-0.0696093970214255
U2af2	-0.0696448999138797
Gm13082	-0.0696524114653833
Zfp280b	-0.0696709663748018
Nxnl2	-0.0697182735362908
Asxl1	-0.0698143951985477
Appbp2	-0.0700090694027791
Slx1b	-0.0701949831247578
Nkiras2	-0.07026298750544
B430010I23Rik	-0.0702850669779675
Xpa	-0.0703072256170331
Ak3	-0.0703292580967118
Ino80b	-0.0704558272995527
Insm1	-0.0705061963961822
Tpp2	-0.0706402596763751
5730455O13Rik	-0.0708484668828505
Pigy	-0.070850160588432
Zfp763	-0.0709155686606883
Atxn7l3	-0.0709833443513238
RP23-222K15.23	-0.0710144590411155
Rfc2	-0.0711795864994907
Ankrd10	-0.071216608209563
Eif4g3	-0.0713031313045964
Ankrd32	-0.0713949648627275
2610021A01Rik	-0.0715618242105494
Btaf1	-0.0715755538027164
Zfp40	-0.0718389323444905
Nadk	-0.0718819678705064
Pex19	-0.0719320168461827
Aff4	-0.0719599035854694
Cldn12	-0.0722195621273323
Stag2	-0.0723143937028948
Acer3	-0.0725397709810203
Mnt	-0.0726641363827195
Rnh1	-0.072674102793617
Gm14045	-0.072684736355827
Sar1a	-0.0726957653785464
Dohh	-0.072703064676995
Ndufa8	-0.0727134945996825
1810026J23Rik	-0.0727568255708621
2700023E23Rik	-0.0730316425724621
Lmnb1	-0.0730921193507896
H2afv	-0.0731216736112899
Ctnnbl1	-0.0732450772943456
Crtc3	-0.0733474106987135
Snord14a	-0.0734132594663056
Sdf4	-0.0734993936696614
Gm17256	-0.0738443283362967
Lrp4	-0.0738658219123176
Gm12396	-0.0739828925509614
Sh2d4a	-0.074007725471214
Cyb5r4	-0.0741643885191817
Taf5	-0.0741723374058778
Ppm1a	-0.0742499189590432
Crocc	-0.0742507991881279
Guk1	-0.0742513314322488
Klhdc8b	-0.074657202510469
Zfp956	-0.0746835551991068
Papss1	-0.0749573239194593
Fam83b	-0.0750580124432053
Gorasp2	-0.0755060186485668
Ext2	-0.0756638787716922
Xpc	-0.0757502767016628
Mlf2	-0.0760268103501918
Fam160a1	-0.0760500331064099
Golga7	-0.0761288636778404
Mcmbp	-0.0761907099879435
Atp5f1	-0.0762165113681008
H2-Ke2	-0.0762494026071386
1810006K21Rik	-0.0763127094158722
Myst1	-0.076335995018386
RP23-108F2.28	-0.076662504281154
Fbxo38	-0.0770638854161026
Cyb561d1	-0.0771126304602994
Fam19a3	-0.0773780455835594
Agap1	-0.0775206281575249
Coq2	-0.0776591520515926
Top2a	-0.0776881285344934
Cox17	-0.0777115702342798
Gtf2b	-0.077744177758336
Gpn3	-0.0777667629141736
1810021B22Rik	-0.0778174045943934
Pi4k2b	-0.078018050133883
Stub1	-0.0780309013200283
1500032L24Rik	-0.0781351073607167
Gm17025	-0.0782246370691387
Gm15236	-0.0782760959986461
Pias1	-0.0783004686076444
Txnl4b	-0.0783584989309228
Chmp1b	-0.0784751364487169
Med17	-0.0785699150444076
Mrpl38	-0.0785940083630402
Arid2	-0.0786030922720972
Lrrc41	-0.0786175827710154
Sf3b2	-0.0786230154275895
Zfp516	-0.0786439641308952
Slc38a7	-0.0786486254543928
Prr24	-0.0789065220288632
Rnf44	-0.0790855207939794
Zfp110	-0.0791270221108885
Mrps34	-0.0791721775841977
Smad3	-0.0791784961265447
Atp5j2	-0.0792576768172647
Trmt61b	-0.0792844272271978
Epb4.1l4b	-0.0792978707432646
Snx4	-0.0793378617255909
Zc3h13	-0.0794101973874722
Slc11a2	-0.0794346570098658
Acss1	-0.0794415663270846
Taf2	-0.0795031985089052
Nfix	-0.0797514490267686
Foxn2	-0.0797617671076082
Pfkp	-0.0798987298506788
Dbt	-0.0800999456183917
Depdc1b	-0.0801035606205831
Chst15	-0.0804762047646975
Eapp	-0.0806577650738445
Tcf19	-0.0807426503356544
Dlg5	-0.0807480733405462
Dis3l	-0.0807761337664545
Aplp2	-0.0808478228222726
Glul	-0.0808732858025379
Cux1	-0.0808955119422646
Sf3a2	-0.0811410639897816
Rhbdf2	-0.081154243693337
Slc25a36	-0.0812272222253961
Cox6c	-0.0812432521939008
Tcp11l1	-0.0812787932102828
Nfia	-0.0812975531883966
Telo2	-0.0813385845945616
Ufm1	-0.0813615203919215
Arhgef10l	-0.0815165950557317
Gyltl1b	-0.0817007652766692
Grk4	-0.0817617314358969
Upf3b	-0.0818009475734749
Surf6	-0.0820136847000673
Aga	-0.0820701025224319
Cecr2	-0.0821573313098196
Hpse	-0.0824569173155196
Arhgap8	-0.0825697387811836
Mgat5	-0.0826422607602995
Atp13a3	-0.082650956574091
Rell1	-0.0826920444391519
Ctsc	-0.0827487316240316
Arhgef3	-0.083096787053751
Kras	-0.0831045388379281
Bcl9l	-0.0831836075339445
2310044H10Rik	-0.0832584524640853
Ddx23	-0.0832650601579217
Zfand2b	-0.0833436980728447
Mettl6	-0.0834747454490169
Mark3	-0.0835048454466397
Psmd3	-0.0835740393104092
Ank3	-0.0836074882600453
Ei24	-0.083641911733368
Tfdp2	-0.0836719284302323
Six5	-0.0837668615602364
Gm6645	-0.0837814720773818
Elf2	-0.0839530755390996
Fam116b	-0.0840286027886885
Ndel1	-0.0844577072306857
2310028O11Rik	-0.0844815797511598
Slc15a4	-0.0845113376141617
Pip5k1a	-0.0846308138918496
Rrp7a	-0.0848161103374796
Trib1	-0.0848560917266204
Rab6	-0.0848583507079605
Ssfa2	-0.0848949246559656
Rnf38	-0.0850691348291548
Xpo7	-0.0850911856484955
Aggf1	-0.0853472757240241
Srsf3	-0.0854350537356508
Tbc1d17	-0.0854460123347457
Gm12282	-0.0855051121854989
Gm13509	-0.0857158874433291
Nptx1	-0.0857811657934688
Gm17354	-0.0858830891557311
Zfp955b	-0.0859553908108833
G3bp2	-0.086076841631047
Pbrm1	-0.0860795778285853
Rbm15b	-0.086202387523978
Papolb	-0.08624148151501
Map2k5	-0.0864878737995404
Wdhd1	-0.0865198681406549
Cox4nb	-0.0865723497782987
Gm15610	-0.0865876390697567
Ces1f	-0.0865898794679947
Sltm	-0.0866108252428771
Gng5	-0.0866388283579085
Nedd9	-0.0868340704416356
NR_045057	-0.0868765392527308
Wdr46	-0.0870103479361586
St7l	-0.0874291493166786
Mrps36-ps1	-0.0875294417080611
Ubp1	-0.0876057558388197
Sft2d3	-0.0878683254577721
Gps1	-0.0879348154630925
2310036O22Rik	-0.0879841407159179
Rilpl1	-0.0880743232420545
Pnmal1	-0.0882097933499537
Crb3	-0.088338852496231
Rpusd1	-0.0885750700389644
Ptcd3	-0.0885922432688147
2900052L18Rik	-0.0886097257332656
Fbln2	-0.0886259830128397
Hnrnpm	-0.0888421672114241
Ebag9	-0.0889663473115532
Etfb	-0.0889962931980914
Hp1bp3	-0.0891127755615675
Eif4enif1	-0.0891169223258642
BC002230	-0.0891837933442409
Lsr	-0.089232072396697
Trim68	-0.0892634140209775
Zfp740	-0.0892704170596018
C330007P06Rik	-0.0894529166240874
Zfp715	-0.089472496832605
Cited2	-0.0894868902829171
Rdh14	-0.0894880849688214
Def8	-0.0895355646426502
Dcakd	-0.0895461211508981
Pacs2	-0.0895868558860909
Zfp120	-0.089601386041011
